temperature,tile_conc,blocker_conc,blocker_mult,growth_rate,nucleation_rate,nucleation_rate_05,nucleation_rate_95
43.0,6.551285568595509e-08,2.5e-06,38.16044917938084,0.0019262566137566016,8.45950585195335e-15,5.77732717884278e-15,1.204834410226803e-14
43.0,7.196856730011521e-08,2.5e-06,34.73738735932844,0.002229828042328043,7.888117150062564e-15,4.798535022521816e-15,1.2407525195281197e-14
43.0,7.906043210907697e-08,2.5e-06,31.621380421382415,0.0025241402116402173,9.215930999251964e-15,6.077470117921885e-15,1.3726645700512925e-14
43.0,1.6768329368110066e-07,2.5e-06,14.909058291486623,0.006773148148148088,1.3450133808261484e-12,9.850295045450243e-13,1.8097509574728252e-12
43.0,2.0235896477251556e-07,2.5e-06,12.354283403309596,0.008985119047619073,3.1396848368402214e-12,2.308939019258759e-12,4.195736968022764e-12
43.0,1.8420699693267165e-07,2.5e-06,13.571688598309649,0.0077010582010581885,2.293748703807958e-12,1.6885577220484505e-12,3.068286162423083e-12
43.0,8.685113737513526e-08,2.5e-06,28.784884983161188,0.002805555555555554,9.88046170962577e-15,6.699369752509514e-15,1.4331580617353318e-14
43.0,1.5264179671752336e-07,2.5e-06,16.378213921488772,0.00595899470899478,8.116676524969953e-13,5.87831542726302e-13,1.1030000319757016e-12
43.0,1.3894954943731376e-07,2.5e-06,17.992141825028803,0.005228505291005264,5.077376026835874e-13,3.647400729816939e-13,6.954234890958315e-13
43.0,2.2229964825261958e-07,2.5e-06,11.24608167242361,0.0104082096874442,6.338359655258529e-12,4.7806097064885275e-12,8.296488665981217e-12
43.0,1.264855216855296e-07,2.5e-06,19.765108027269253,0.004416666666666678,2.5947082260656045e-13,1.8320434048958242e-13,3.6243089824934924e-13
43.0,2.44205309454865e-07,2.5e-06,10.237287655951068,0.012172407280637055,1.0599512653370203e-11,7.963573759950413e-12,1.3903179244233613e-11
43.0,1.151395399326447e-07,2.5e-06,21.712784343783824,0.003896825396825377,1.2164870731671862e-13,8.441260752171563e-14,1.722785620525666e-13
43.0,4.71486636345739e-07,2.5e-06,5.302377219800482,0.04603491967937811,4.5356778855739365e-10,3.516077370839201e-10,5.775076399686935e-10
43.0,3.9069399370546133e-07,2.5e-06,6.398869806748846,0.029758490865813725,1.3149684545886673e-10,9.97647282946642e-11,1.7123124689870381e-10
43.0,4.2919342601287785e-07,2.5e-06,5.82487952628843,0.03714128034800439,2.4611348290164814e-10,1.8787877546281756e-10,3.176786152607296e-10
43.0,3.5564803062231287e-07,2.5e-06,7.029421744935577,0.02450352762748709,7.487084857706805e-11,5.661944155634966e-11,9.766696887347699e-11
43.0,3.2374575428176437e-07,2.5e-06,7.7221089911937035,0.01986057064973586,5.4322119547829985e-11,4.145365183863301e-11,7.022947203954173e-11
43.0,5.689866029018294e-07,2.5e-06,4.393776562136982,0.08023197369247478,1.3921690769888994e-09,1.093904557056662e-09,1.7471263488004332e-09
43.0,5.179474679231214e-07,2.5e-06,4.826744322208124,0.06169566965578689,7.556757879132427e-10,5.836067592371943e-10,9.671892663307642e-10
43.0,2.94705170255181e-07,2.5e-06,8.483054429738324,0.016770428337785623,3.285619839339769e-11,2.4917391651928256e-11,4.268434609418555e-11
43.0,9.102981779915219e-07,2.5e-06,2.7463528549688956,0.3185098523286557,2.7928445232202492e-08,2.4443072685436497e-08,3.1734179270967996e-08
43.0,2.6826957952797243e-07,2.5e-06,9.318984300787356,0.014371091525568322,1.8262490524669734e-11,1.379220859590698e-11,2.3862787198629264e-11
43.0,1.0000000000000002e-06,2.5e-06,2.5,0.4016799777880042,4.140880269545399e-08,3.6463048739025575e-08,4.6590632347844666e-08
43.0,8.286427728546843e-07,2.5e-06,3.016981601598322,0.23556007708376175,1.530958508684002e-08,1.2997899872539276e-08,1.7866017746130066e-08
43.0,7.543120063354616e-07,2.5e-06,3.3142784139752735,0.18454754389529276,9.0174864618962e-09,7.479764117016022e-09,1.0764980812551992e-08
43.0,6.866488450042998e-07,2.5e-06,3.6408711937531115,0.13854946165678814,5.225907874685263e-09,4.256174911667325e-09,6.350185352049983e-09
43.0,1.0481131341546853e-07,2.5e-06,23.85238690874986,0.003494047619047636,5.101817729356855e-14,3.4794723109508596e-14,7.3536187872254e-14
43.0,6.25055192527397e-07,2.5e-06,3.999646799015148,0.10193797436386651,2.680749063435635e-09,2.1220338378357974e-09,3.3418738755365277e-09
43.0,9.540954763499939e-08,2.5e-06,26.202828353867147,0.003160383597883595,2.3769594070407215e-14,1.5772058711402067e-14,3.508010353559753e-14
43.2,1e-08,2.5e-06,250.00000000000003,-0.00016236772486772507,9.04518630704922e-16,0.0,2.378883998753945e-15
43.2,1.0985411419875584e-08,2.5e-06,227.57454449788045,-7.705026455026341e-05,2.381335461076491e-15,0.0,7.515494715157403e-15
43.2,1.206792640639329e-08,2.5e-06,207.16069321367107,-5.985449735449799e-05,1.484267040053537e-15,0.0,4.684346778408962e-15
43.2,1.7575106248547923e-08,2.5e-06,142.24665072545739,0.00014781746031745902,2.884934385420302e-15,0.0,9.104852920386472e-15
43.2,1.5998587196060583e-08,2.5e-06,156.2637981318493,0.00012301587301587227,7.184084159967151e-15,4.869782762720589e-15,9.986903280091474e-15
43.2,1.4563484775012439e-08,2.5e-06,171.66221125107504,4.9272486772486135e-05,3.3742693289549384e-15,1.0673938643927456e-15,7.0994626681211904e-15
43.2,2.329951810515372e-08,2.5e-06,107.29835650321947,0.000423941798941799,3.9866619978143975e-16,0.0,1.3223582433622455e-15
43.2,1.325711365590109e-08,2.5e-06,188.57800158386547,-4.265873015873046e-05,4.032663168580814e-15,0.0,1.060590413336754e-14
43.2,1.9306977288832496e-08,2.5e-06,129.48686698078032,0.000236441798941796,2.558586746052778e-15,0.0,8.486719658840238e-15
43.2,2.559547922699536e-08,2.5e-06,97.67349842636543,0.0005056216931216899,2.687786542599979e-15,0.0,8.906795108227442e-15
43.2,2.1209508879201907e-08,2.5e-06,117.87165908643486,0.00030787037037036704,2.7709013337253624e-15,0.0,9.190957804308343e-15
43.2,2.811768697974231e-08,2.5e-06,88.91200765557821,0.0006263227513227523,2.079835264610568e-15,0.0,6.892164339372293e-15
43.2,3.393221771895328e-08,2.5e-06,73.67629256379529,0.0008439153439153416,6.337825390575352e-15,3.516225526691207e-15,1.0231892078526428e-14
43.2,3.0888435964774816e-08,2.5e-06,80.93643857044108,0.0006974206349206381,5.359555514037196e-15,1.930728422198965e-15,1.06563066846498e-14
43.2,3.7275937203149396e-08,2.5e-06,67.06739488199315,0.000986772486772486,8.832655465516172e-15,7.11515992241976e-15,1.0840622288738475e-14
43.2,4.094915062380423e-08,2.5e-06,61.05132736371632,0.0011603835978836066,2.743408253212817e-15,0.0,9.554761339207181e-15
43.2,4.4984326689694446e-08,2.5e-06,55.57491206315489,0.0013369708994709123,9.067038266939372e-15,7.107521768335676e-15,1.1406760290608275e-14
43.2,4.941713361323834e-08,2.5e-06,50.58974119312894,0.001492724867724869,4.676187582329625e-15,9.61216807233867e-16,9.87101965468992e-15
43.2,5.963623316594644e-08,2.5e-06,41.920823420275205,0.0019523809523809596,2.2298067299073424e-15,0.0,8.391821350750405e-15
43.2,5.42867543932386e-08,2.5e-06,46.051749233167904,0.0016746031746031668,5.1648191097676485e-15,1.3603524045154484e-15,1.0788369963877156e-14
43.2,6.551285568595509e-08,2.5e-06,38.16044917938084,0.0021154100529100473,5.962261962562746e-15,2.2708104335634557e-15,1.1623374553103969e-14
43.2,7.196856730011521e-08,2.5e-06,34.73738735932844,0.002430886243386253,5.417163494785637e-15,2.0034014268390307e-15,1.086719277610233e-14
43.2,7.906043210907697e-08,2.5e-06,31.621380421382415,0.002675925925925947,9.550381595128205e-15,6.217223113795982e-15,1.4450770839144863e-14
43.2,1.8420699693267165e-07,2.5e-06,13.571688598309649,0.008611441798941851,2.583440736660968e-12,1.905523937284495e-12,3.455543042869229e-12
43.2,1.5264179671752336e-07,2.5e-06,16.378213921488772,0.0066111111111110885,9.382686921289302e-13,6.746909397076637e-13,1.278779817114075e-12
43.2,2.2229964825261958e-07,2.5e-06,11.24608167242361,0.011541913242372628,9.123734446885444e-12,6.81358234209531e-12,1.2027563873366371e-11
43.2,1.6768329368110066e-07,2.5e-06,14.909058291486623,0.00752149470899467,1.8941549578124583e-12,1.3803161076120218e-12,2.5515020747787213e-12
43.2,2.0235896477251556e-07,2.5e-06,12.354283403309596,0.01012748445660685,5.119468153992049e-12,3.814919275518628e-12,6.767914645874782e-12
43.2,1.3894954943731376e-07,2.5e-06,17.992141825028803,0.005782076719576692,4.2956277292396046e-13,3.0668627672585883e-13,5.935254014025343e-13
43.2,1.264855216855296e-07,2.5e-06,19.765108027269253,0.004997354497354522,2.790259447119982e-13,1.948261575159481e-13,3.924471225426256e-13
43.2,1.151395399326447e-07,2.5e-06,21.712784343783824,0.004455357142857153,1.0103671690435601e-13,6.946954647658991e-14,1.4378360614477086e-13
43.2,4.2919342601287785e-07,2.5e-06,5.82487952628843,0.04074367930125465,3.173581546057648e-10,2.4277422370810036e-10,4.1007298256887324e-10
