temperature,tile_conc,blocker_conc,blocker_mult,growth_rate,nucleation_rate,nucleation_rate_05,nucleation_rate_95
30.599999999999998,9.540954763499939e-08,0.0,0.0,0.43351751023652974,2.150310656672887e-07,2.1352584820761768e-07,2.1632125206129243e-07
30.599999999999998,1.0481131341546853e-07,0.0,0.0,0.4703065754617106,2.567184752453883e-07,2.544080089681798e-07,2.587722230473514e-07
30.599999999999998,1.151395399326447e-07,0.0,0.0,0.5169403143544726,3.1101064076982316e-07,3.0790551053237723e-07,3.135009029704671e-07
30.599999999999998,1.264855216855296e-07,0.0,0.0,0.5646400816920761,3.7643734578966066e-07,3.734258470233434e-07,3.7907240721018833e-07
30.599999999999998,1.3894954943731376e-07,0.0,0.0,0.6315695480419363,4.5607032965746047e-07,4.528778373498583e-07,4.5880675163540524e-07
30.599999999999998,1.5264179671752336e-07,0.0,0.0,0.6941011243037948,5.52012274949348e-07,5.487002012996519e-07,5.553243485990441e-07
30.599999999999998,1.6768329368110066e-07,0.0,0.0,0.7642734620776684,6.655073841359112e-07,6.615143398310958e-07,6.695004284407267e-07
30.599999999999998,1.8420699693267165e-07,0.0,0.0,0.8403871709606003,8.063101240147317e-07,8.022785733946581e-07,8.103416746348054e-07
30.599999999999998,2.0235896477251556e-07,0.0,0.0,0.9238740454711836,9.759479791174783e-07,9.710682392218909e-07,9.798517710339482e-07
30.599999999999998,2.2229964825261958e-07,0.0,0.0,1.0116133184806297,1.175432315874848e-06,1.1695551542954738e-06,1.1813094774542223e-06
30.599999999999998,2.44205309454865e-07,0.0,0.0,1.1134693252085743,1.421320353508156e-06,1.414213751740615e-06,1.4270056349221884e-06
30.599999999999998,2.6826957952797243e-07,0.0,0.0,1.2105983360874444,1.7050795806542576e-06,1.694849103170332e-06,1.715310058138183e-06
30.599999999999998,2.94705170255181e-07,0.0,0.0,1.351566184026384,2.0802667634762934e-06,2.0740259631858642e-06,2.084427297003246e-06
30.599999999999998,3.2374575428176437e-07,0.0,0.0,1.4674865166047417,2.493034214044841e-06,2.480569042974617e-06,2.5054993851150654e-06
30.599999999999998,3.5564803062231287e-07,0.0,0.0,1.615351742222449,3.0115600401316564e-06,2.9965022399309983e-06,3.0236062802921832e-06
30.599999999999998,3.9069399370546133e-07,0.0,0.0,1.7778923852660669,3.6451772350453255e-06,3.6305965261051442e-06,3.656112766750462e-06
30.599999999999998,4.2919342601287785e-07,0.0,0.0,1.9715846689214394,4.407744692307199e-06,4.394521458230277e-06,4.416560181691813e-06
30.599999999999998,4.71486636345739e-07,0.0,0.0,2.167131029260798,5.324542473116625e-06,5.308568845697276e-06,5.335191558062859e-06
30.599999999999998,5.179474679231214e-07,0.0,0.0,2.355651146263846,6.406437720070994e-06,6.38081196919071e-06,6.4256570332312074e-06
30.599999999999998,5.689866029018294e-07,0.0,0.0,2.60108357368597,7.723556762189206e-06,7.692662535140448e-06,7.754450989237961e-06
30.599999999999998,6.25055192527397e-07,0.0,0.0,2.868604026804529,9.320731460170051e-06,9.28344853432937e-06,9.358014386010731e-06
30.599999999999998,6.866488450042998e-07,0.0,0.0,3.1558160509970463,1.1270596884758698e-05,1.1225514497219664e-05,1.1304408675412974e-05
30.599999999999998,7.543120063354616e-07,0.0,0.0,3.490969157984903,1.3628421626391118e-05,1.3587536361511946e-05,1.3655678469643901e-05
30.599999999999998,8.286427728546843e-07,0.0,0.0,3.786589225768474,1.643028143579582e-05,1.6380990591488434e-05,1.6463141998667414e-05
30.599999999999998,9.102981779915219e-07,0.0,0.0,4.159716925528749,1.98675589895229e-05,1.9827823871543854e-05,1.9887426548512424e-05
30.599999999999998,1.0000000000000002e-06,0.0,0.0,4.523861042303989,2.3976023976023988e-05,2.392807192807194e-05,2.400000000000001e-05
30.799999999999997,1e-08,0.0,0.0,0.040383327538345164,1.865251946987921e-09,1.7933173078621413e-09,1.933057542229845e-09
30.799999999999997,1.0985411419875584e-08,0.0,0.0,0.044454325775014666,2.36560243223616e-09,2.283631377791531e-09,2.4419230886330283e-09
30.799999999999997,1.206792640639329e-08,0.0,0.0,0.049569080062773184,2.8601644960298622e-09,2.7666145156523384e-09,2.9465684416022523e-09
