temperature,tile_conc,blocker_conc,blocker_mult,growth_rate,nucleation_rate,nucleation_rate_05,nucleation_rate_95
30.2,1e-16,0.0,0.0,-8.5978835978836e-06,0.0,0.0,0.0
30.799999999999997,1e-16,0.0,0.0,-7.275132275132275e-06,0.0,0.0,0.0
30.599999999999998,1e-16,0.0,0.0,-8.267195767195768e-06,0.0,0.0,0.0
31.599999999999994,1e-16,0.0,0.0,-8.267195767195768e-06,0.0,0.0,0.0
30.4,1e-16,0.0,0.0,-9.259259259259259e-06,0.0,0.0,0.0
31.399999999999995,1e-16,0.0,0.0,-7.275132275132275e-06,0.0,0.0,0.0
31.199999999999996,1e-16,0.0,0.0,-8.928571428571428e-06,0.0,0.0,0.0
30.999999999999996,1e-16,0.0,0.0,-9.92063492063492e-06,0.0,0.0,0.0
31.999999999999993,1e-16,0.0,0.0,-7.275132275132275e-06,0.0,0.0,0.0
30.0,1e-16,0.0,0.0,-7.605820105820106e-06,0.0,0.0,0.0
32.19999999999999,1e-16,0.0,0.0,-6.613756613756616e-06,0.0,0.0,0.0
31.799999999999994,1e-16,0.0,0.0,-1.0912698412698414e-05,0.0,0.0,0.0
33.59999999999999,1e-16,0.0,0.0,-1.1574074074074075e-05,0.0,0.0,0.0
32.39999999999999,1e-16,0.0,0.0,-8.267195767195768e-06,0.0,0.0,0.0
33.39999999999999,1e-16,0.0,0.0,-1.2566137566137568e-05,0.0,0.0,0.0
33.999999999999986,1e-16,0.0,0.0,-9.259259259259259e-06,0.0,0.0,0.0
32.999999999999986,1e-16,0.0,0.0,-1.0582010582010582e-05,0.0,0.0,0.0
33.19999999999999,1e-16,0.0,0.0,-1.2896825396825398e-05,0.0,0.0,0.0
32.599999999999994,1e-16,0.0,0.0,-8.5978835978836e-06,0.0,0.0,0.0
33.79999999999998,1e-16,0.0,0.0,-1.1904761904761905e-05,0.0,0.0,0.0
32.79999999999999,1e-16,0.0,0.0,-8.92857142857143e-06,0.0,0.0,0.0
34.19999999999999,1e-16,0.0,0.0,-8.267195767195768e-06,0.0,0.0,0.0
34.59999999999998,1e-16,0.0,0.0,-1.1904761904761905e-05,0.0,0.0,0.0
35.79999999999998,1e-16,0.0,0.0,-1.2566137566137568e-05,0.0,0.0,0.0
35.59999999999998,1e-16,0.0,0.0,-1.7526455026455024e-05,0.0,0.0,0.0
34.399999999999984,1e-16,0.0,0.0,-9.259259259259259e-06,0.0,0.0,0.0
34.999999999999986,1e-16,0.0,0.0,-1.2896825396825398e-05,0.0,0.0,0.0
35.99999999999998,1e-16,0.0,0.0,-1.6865079365079364e-05,0.0,0.0,0.0
35.19999999999998,1e-16,0.0,0.0,-1.1904761904761905e-05,0.0,0.0,0.0
34.79999999999998,1e-16,0.0,0.0,-1.1574074074074075e-05,0.0,0.0,0.0
35.39999999999998,1e-16,0.0,0.0,-1.455026455026455e-05,0.0,0.0,0.0
36.199999999999974,1e-16,0.0,0.0,-1.6203703703703704e-05,0.0,0.0,0.0
36.39999999999998,1e-16,0.0,0.0,-2.248677248677249e-05,0.0,0.0,0.0
36.59999999999998,1e-16,0.0,0.0,-2.017195767195767e-05,0.0,0.0,0.0
36.99999999999997,1e-16,0.0,0.0,-2.3478835978835975e-05,0.0,0.0,0.0
36.799999999999976,1e-16,0.0,0.0,-2.1494708994708992e-05,0.0,0.0,0.0
37.199999999999974,1e-16,0.0,0.0,-2.9431216931216927e-05,0.0,0.0,0.0
37.39999999999998,1e-16,0.0,0.0,-2.5462962962962965e-05,0.0,0.0,0.0
37.99999999999997,1e-16,0.0,0.0,-5.092592592592593e-05,0.0,0.0,0.0
37.79999999999997,1e-16,0.0,0.0,-3.505291005291005e-05,0.0,0.0,0.0
38.199999999999974,1e-16,0.0,0.0,-4.2989417989417985e-05,0.0,0.0,0.0
38.39999999999997,1e-16,0.0,0.0,-4.596560846560847e-05,0.0,0.0,0.0
38.599999999999966,1e-16,0.0,0.0,-5.324074074074074e-05,0.0,0.0,0.0
37.59999999999997,1e-16,0.0,0.0,-3.273809523809524e-05,0.0,0.0,0.0
38.79999999999997,1e-16,0.0,0.0,-6.117724867724867e-05,0.0,0.0,0.0
38.99999999999997,1e-16,0.0,0.0,-7.010582010582012e-05,0.0,0.0,0.0
39.999999999999964,1e-16,0.0,0.0,-0.00012830687830687833,0.0,0.0,0.0
39.79999999999997,1e-16,0.0,0.0,-0.00010813492063492063,0.0,0.0,0.0
39.19999999999997,1e-16,0.0,0.0,-7.738095238095239e-05,0.0,0.0,0.0
40.79999999999996,1e-16,0.0,0.0,-0.00018287037037037038,0.0,0.0,0.0
40.99999999999996,1e-16,0.0,0.0,-0.00021428571428571425,0.0,0.0,0.0
39.39999999999996,1e-16,0.0,0.0,-8.928571428571429e-05,0.0,0.0,0.0
40.19999999999996,1e-16,0.0,0.0,-0.00014054232804232804,0.0,0.0,0.0
40.599999999999966,1e-16,0.0,0.0,-0.00015873015873015873,0.0,0.0,0.0
39.599999999999966,1e-16,0.0,0.0,-9.78835978835979e-05,0.0,0.0,0.0
41.39999999999996,1e-16,0.0,0.0,-0.00023809523809523812,0.0,0.0,0.0
41.19999999999996,1e-16,0.0,0.0,-0.0002182539682539682,0.0,0.0,0.0
40.39999999999996,1e-16,0.0,0.0,-0.00014781746031746032,0.0,0.0,0.0
41.59999999999996,1e-16,0.0,0.0,-0.00026289682539682536,0.0,0.0,0.0
41.799999999999955,1e-16,0.0,0.0,-0.0002936507936507936,0.0,0.0,0.0
42.19999999999996,1e-16,0.0,0.0,-0.0003538359788359788,0.0,0.0,0.0
42.399999999999956,1e-16,0.0,0.0,-0.0004027777777777779,0.0,0.0,0.0
42.99999999999996,1e-16,0.0,0.0,-0.0005095899470899471,0.0,0.0,0.0
41.99999999999996,1e-16,0.0,0.0,-0.00031977513227513226,0.0,0.0,0.0
42.59999999999995,1e-16,0.0,0.0,-0.00045800264550264547,0.0,0.0,0.0
43.19999999999995,1e-16,0.0,0.0,-0.0006104497354497355,0.0,0.0,0.0
